"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-nc"
"07/18/2019 12:23:07:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"65","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7369965777523457","0.2695583441408404","0.10829859881141803","0.10916526522139533","232","68"
"66","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.39259896802910965","0.6055797306327211","0.21586724510068475","0.22337584623191029","103","197"
"67","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5462593160180036","0.44938273095261216","0.2439438212143722","0.24862025628095047","177","123"
"68","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7422665293891074","0.24996215797257448","0.09289650538267982","0.0927702964081995","232","68"
"70","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5015794147052522","0.49939942337265525","0.23251521520741558","0.22855868750933095","146","154"
"69","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4065976635752984","0.6038302386031245","0.19718168867712488","0.19901610837410677","116","184"
"71","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.38991210488692957","0.6183633489308228","0.19457963034462905","0.1962569429568753","105","195"
"72","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4356944306631078","0.5629018888380437","0.2301829992099268","0.24215980911627935","122","178"
"73","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5298711051153536","0.47345671768795466","0.2099444110202237","0.20795122783203665","167","133"
"74","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5175726541854611","0.47647505782013516","0.22837621206093248","0.2327984320604027","181","119"
"76","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4287586799448386","0.583651194148971","0.2186082480440695","0.21665431190929627","126","174"
"75","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5353000720426988","0.4654595252557944","0.22375228060809377","0.21689932411955143","151","149"
"77","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5563100641105152","0.43730324052572345","0.19685436322789332","0.19876725664454412","171","129"
"78","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.39117678330043565","0.6041516938879549","0.1897915756070811","0.18668518106640097","119","181"
"79","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5605657360517619","0.4411660812591812","0.21703962704741844","0.20538642989065314","160","140"
"80","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3490887249268857","0.6544766681488637","0.18179634854819515","0.17226768217975197","112","188"
