"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-env"
"07/17/2019 13:31:49:975 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"614","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19989035317747528","0.8023491098743579","0.04882615592351023","0.051927960195013306","12","288"
"615","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20266129011134826","0.8004584016386924","0.05060031758863407","0.05064056835921759","12","288"
"616","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19582806981005632","0.7952110609513527","0.04889419640744703","0.05023199162071315","15","285"
"617","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20277440182941953","0.7964152702484271","0.050581897826473564","0.047036846175709884","17","283"
"618","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1981362114810311","0.8011536656975063","0.04821628089940501","0.049496586973203555","11","289"
"619","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20007810792737027","0.801860633465015","0.04879708975527556","0.05053036265963841","12","288"
"620","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2004256418827197","0.7974299573320542","0.05237983504853325","0.04893244843772426","12","288"
"622","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19706118134188302","0.8013304088678858","0.04950371057949317","0.049116440602020466","17","283"
"621","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2019336273661198","0.8000753867362886","0.0493093382265806","0.05022170460455698","14","286"
"623","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19940995215169763","0.8015073380705484","0.04716839990795313","0.05140770650320562","9","291"
"624","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20145115031414296","0.799897595135442","0.047822905047525816","0.050730735617707336","20","280"
"626","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20014772744728707","0.8019560382257462","0.04851709289893815","0.04807481828504415","16","284"
"627","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20143969051163324","0.7982775414590899","0.055813949175991036","0.048100546193016507","14","286"
"625","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20189450165343015","0.8020928136732004","0.05020766514841717","0.04983100307300472","15","285"
"628","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20123562027737843","0.8016325218732777","0.05134999860649071","0.0511738548040882","19","281"
"629","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19844325856434314","0.8022440047899851","0.05113937560351171","0.04795845586941357","7","293"
"630","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1979352243170256","0.8062792726431848","0.05091178423156941","0.04944630137456644","20","280"
"631","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2014102172616919","0.8019241210108521","0.04903602355135941","0.050940244692107714","11","289"
"633","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1994669734800063","0.7986618389280261","0.05023777834839545","0.05016217612051413","12","288"
"632","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19799146836008902","0.7978939324685349","0.050273243373891614","0.051246161122482606","11","289"
"634","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1968854645259295","0.8039796720438331","0.05346541406427526","0.0518103404118815","15","285"
"635","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20207744672566819","0.798027223111185","0.050381146515512884","0.05070079904218903","13","287"
"636","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19772327538104925","0.7944194668034121","0.0480414645955482","0.05057431321270232","22","278"
"637","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1979096319629748","0.797648053952855","0.0532838860378478","0.053110832997369364","12","288"
"638","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1947165757022777","0.8000813076843515","0.05187491351845424","0.05387930020048268","19","281"
"639","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19652026618459773","0.7996848301605707","0.05054650643395439","0.049938291434649666","15","285"
"640","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20050367649393186","0.8013447029253045","0.04856339413694153","0.044198652236678536","12","288"
"641","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20185304826211106","0.7978329493930562","0.047069161566686064","0.04953633383336711","10","290"
"643","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1979909759302396","0.8033746421644188","0.05120941481061968","0.05171902263709323","20","280"
"642","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1987162220304086","0.8010451616609564","0.046754470391790315","0.04900732633140339","16","284"
"644","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19599147831242023","0.8002492099121542","0.04774143976248207","0.049492334837836376","10","290"
"646","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2019669874513244","0.7990368186861512","0.050432737264591784","0.05314707344872006","12","288"
"645","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2013626859572964","0.7958479249207335","0.05325581442821251","0.04523575331248515","18","282"
"647","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20091463750144","0.7973856863089691","0.04888514855364979","0.049783594796585645","10","290"
"648","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19968654161260824","0.7952628734074801","0.05029875590681907","0.05126662745168111","19","281"
"649","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2039871863302136","0.802580789641646","0.05353138298346077","0.049143013516268395","16","284"
"650","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19683035394335627","0.796958795640794","0.05029276970749008","0.04983746224162976","9","291"
"651","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20316523773260625","0.7974953136411025","0.04682772893783168","0.05319437675857316","21","279"
"653","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20388089152425803","0.7964637934118988","0.048543889843617044","0.04908289758246532","25","275"
"652","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20254777358173864","0.8020714827655453","0.05195419201398504","0.051253558608023296","17","283"
"654","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1986283560900692","0.7987465714971507","0.0491790004056661","0.04851826143093404","11","289"
"655","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1987582740557113","0.80320906453792","0.049287566056613843","0.04736162592954543","12","288"
"656","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19480256044082922","0.802740963542744","0.05013204421766044","0.04956861738157338","16","284"
"657","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1953020864593836","0.7981382603071568","0.048001635656729935","0.046434804773043695","11","289"
"658","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19882579453591995","0.808208189687359","0.0513546103774272","0.04663837130537579","20","280"
"659","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1975610151273922","0.7969315442554681","0.050961534389509115","0.05049788492448269","15","285"
"660","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19854402366970453","0.8028495304532991","0.05127011408956771","0.0500208876840139","17","283"
"661","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1975528320811488","0.7954318426041627","0.04890888357559682","0.04900967853812664","13","287"
"662","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19880124310592928","0.8011072731118063","0.05053474448334447","0.04734152025670052","13","287"
"664","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20169889687147724","0.7989742775679816","0.048985043430664225","0.051600716066268704","15","285"
"665","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1981990850188078","0.8022590830265003","0.05078243443059405","0.04935904745455978","13","287"
"666","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20164932427412385","0.7980960978879043","0.05233632307020641","0.04730436304511547","16","284"
"667","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2052205043517182","0.7933550453523595","0.050436757114030145","0.052859345411639544","22","278"
"668","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19515103601639056","0.8035976242700903","0.04917696230679528","0.04965789940532989","12","288"
"663","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19660766975824787","0.7954929795654269","0.05121450112232805","0.04886411728606703","12","288"
"669","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20232609963512488","0.8013193573283603","0.04756813961887503","0.04947674657081273","15","285"
"671","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2013971001219852","0.7975687676177967","0.050181591221315616","0.05244009354426454","14","286"
"670","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20002468637926218","0.8061252860234251","0.04868686056621124","0.050747512714134274","17","283"
"673","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19847179389711514","0.7983055580437771","0.05151601846379462","0.052367091544474685","16","284"
"672","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19971498278245176","0.799038111735464","0.04968389240702111","0.05119612931844508","14","286"
"674","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1982598317246101","0.797517314982272","0.04958789095879595","0.05152232244277516","14","286"
"675","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20030204804033971","0.8009625702312072","0.05275536918050459","0.04816370820323341","17","283"
"676","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20638796951564403","0.7993972476436408","0.05150815690002424","0.05024163099323724","8","292"
"678","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20232285862458696","0.7971733824705566","0.048539937020296256","0.05283677422392667","17","283"
"677","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19689402231894554","0.8003262557844959","0.05178354530279266","0.05159188599841921","14","286"
"679","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19341572889585368","0.80083376231061","0.05141901821889322","0.05088443727535392","22","278"
"680","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20266248510037205","0.7974975486990308","0.052286934612289775","0.04915942878345266","21","279"
"681","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19799360140296163","0.7977815538321542","0.04987137142361131","0.05034130351808262","15","285"
"682","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20111465672836754","0.8029163364018477","0.052264771413164414","0.04852784095365728","11","289"
"683","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2015485104058813","0.8010423571638751","0.04994020966029877","0.048537350222205414","16","284"
"684","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19797652764399448","0.8023751784447533","0.04890068525259454","0.04839439860268932","9","291"
"685","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19890503685210117","0.8006430275531208","0.049773466325044244","0.04714871226336188","10","290"
"686","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19833966588851518","0.7976076827114926","0.050354589361758115","0.04917313612153092","11","289"
"687","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1980260974907266","0.8045830510750501","0.04765630384600763","0.04846397876880166","14","286"
"691","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20142332477010294","0.8034046922603021","0.04865180327624684","0.0504762502804754","19","281"
"688","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20008996320515038","0.7945803087349894","0.04988948135121496","0.04907253517856622","15","285"
"690","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20141463666889167","0.7954834509239611","0.050955778541704334","0.04957848689621662","13","287"
"689","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20452219121936585","0.8019089471216186","0.0508726216347958","0.04957382094584685","19","281"
"692","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2001391443976484","0.800016486025991","0.054022548726636734","0.048572497732499956","20","280"
"693","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1994426587711385","0.7989378987244202","0.048823378298081026","0.049630163569629904","23","277"
"694","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19991525905494553","0.7995007424276397","0.05290394786319826","0.050676886546269576","12","288"
"695","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19749607484058587","0.8033018493778656","0.05046899909369717","0.051058168162261254","19","281"
"696","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19322907033738462","0.7980962803625272","0.045248875971209","0.04782801688028591","11","289"
"697","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19876870329662036","0.8000784048600771","0.04915697036064724","0.052185720821917754","12","288"
"700","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2015387829752096","0.8008591786274835","0.04857410065415055","0.049836163025478164","18","282"
"698","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1974923335018954","0.8063430017517083","0.04887815716602036","0.051978579642360044","19","281"
"699","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19655783843990032","0.805029872292076","0.049142718522071374","0.04851635708741723","19","281"
"701","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2045979855118477","0.8014074331341049","0.05031477368499408","0.0485451621010333","19","281"
"703","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19748580943906888","0.7978903038219886","0.04804283054132382","0.047874154158358925","18","282"
"702","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2011419340204698","0.7972602863427835","0.05226589651358562","0.04924167378708751","17","283"
"704","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19878089462405535","0.7989229389020592","0.048309683369277635","0.052078623622044774","16","284"
"706","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1996744794000321","0.7979601506725786","0.050588488138405746","0.055542994575943395","16","284"
"705","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1960725618098084","0.7962019483977146","0.04651523302664606","0.051947843507774594","18","282"
"707","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20303013598954478","0.7945929108844426","0.05225170301807496","0.0527967971368905","18","282"
"708","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19755405507861126","0.8010713301069233","0.053213795507670816","0.05120918118899034","15","285"
"710","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19519201783693557","0.8063760899811306","0.05005388742010793","0.049917076148361425","16","284"
"709","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20125469620450193","0.8019972780303459","0.05111348150009697","0.04860805744166767","11","289"
"711","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1981077299990454","0.7980351136594408","0.049538900997532345","0.04656805744075999","14","286"
"712","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20018255062148257","0.8018905825611116","0.043826617131768705","0.049054720090309194","10","290"
"714","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1973114851567101","0.8009234370090353","0.052419895717953635","0.048288041369751004","14","286"
"715","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20100799801559846","0.7988274896820708","0.05446540786081455","0.04891162513249825","16","284"
"713","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2018785012875272","0.798295945406494","0.04981860151817974","0.05043867765402531","18","282"
"717","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19859004297053254","0.7996786795026464","0.046781259444406434","0.05206600116993876","11","289"
"716","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19733331757133765","0.7976565782480558","0.04800914861634901","0.051299860555845574","12","288"
"718","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20425943779451458","0.8008376349804016","0.049882286405168376","0.05008302395954217","16","284"
"719","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20378905604942885","0.7943791733102077","0.04978963060660377","0.051484149217124034","18","282"
"720","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20256670022771672","0.8009864916391809","0.05072773110409961","0.05063626744347777","21","279"
"721","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.198045503618657","0.806891262759339","0.049344531196955685","0.04913406674036859","12","288"
"722","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19938132735636066","0.7961760680398513","0.04894972131490292","0.049279094298422504","17","283"
"724","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1999143305191357","0.8007772780487882","0.048385880437798665","0.051669925258124756","15","285"
"725","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19855753159654077","0.8011405300074701","0.050568992306673624","0.04640582451435186","15","285"
"723","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19950716451812564","0.801771790403387","0.049442523732995326","0.05257021215112706","14","286"
"727","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20298007463342982","0.8003543037434359","0.05127014682138874","0.049317237179709296","18","282"
"726","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19792176909461692","0.798989738554219","0.05064886689406871","0.05260695037955147","14","286"
"728","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19833890223265105","0.7995798319835046","0.050656581975504274","0.04887125044559069","8","292"
"730","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20473006772826832","0.7973139034172382","0.05059060514041586","0.047400487125649635","13","287"
"729","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20196904537573643","0.7977344495001295","0.05023453469849039","0.050163758353158276","13","287"
"731","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20027219568914084","0.7989291172867368","0.05028824252683105","0.051749915887636916","15","285"
"732","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1995329996739707","0.7961750884944141","0.046732449322868755","0.04920783771156025","11","289"
"733","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20352605736019236","0.8043974382883992","0.04880833270825132","0.05369834639713819","17","283"
"736","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20104795605412018","0.7973621597206891","0.04935677870584501","0.04830443793305933","12","288"
"739","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20332059877256878","0.8008091285080208","0.049689068224488285","0.04941315944766817","12","288"
"735","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19943692864881146","0.8001249403886788","0.05397073315957375","0.04995201197357043","22","278"
"738","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19612890755244383","0.8030139860776917","0.04799475672280318","0.0484119059589583","15","285"
"737","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.20444011267125867","0.7986550842925045","0.05104241210727895","0.0501639695392785","17","283"
"734","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19225641591738368","0.8003487697120516","0.05058406714263864","0.0466875144515686","16","284"
"740","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19777703664233337","0.7968262263832955","0.048907429173958586","0.052327169764906124","10","290"
"741","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19839136361471038","0.7983659596732828","0.047835943382101904","0.05104431822259014","14","286"
"742","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19267949903995277","0.8055617440343539","0.05060982778867977","0.047531273525252896","10","290"
"745","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.1964363710294294","0.7992746584170611","0.048610687617292134","0.04910365969493962","10","290"
"744","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2031604051579313","0.8009083144297914","0.05178882730877177","0.05165003137455547","16","284"
"743","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19875649074082372","0.7987403148405916","0.05195306850461312","0.05033992308170625","19","281"
"746","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19739071784150183","0.802433227238606","0.05327378632594148","0.054611107596862205","18","282"
"747","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19657376986285058","0.804279921876648","0.05231059384143135","0.05413837421119284","18","282"
"748","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.19843189968819952","0.7991326625141391","0.05122443274815956","0.050715417385127214","15","285"
"749","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2012792782021062","0.7980293730904314","0.0462321641056621","0.04902650816733896","16","284"
"750","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.2","2000","0.2024158387859897","0.8021300330939602","0.05194992898900645","0.04874523611122356","13","287"
