"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Stylized batch"
"07/30/2019 17:17:54:818 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"136","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.20023031833699964","0.7976371642526979","0.048235025765304855","0.051428473412323414","4","296"
"138","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.20126279650938494","0.8024806804111688","0.04824987793625966","0.04655079550760473","2","298"
"137","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.2013632446341875","0.801511028282423","0.05056483686463864","0.048724245213978334","1","299"
"139","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.1983064030442133","0.7979569943549639","0.05150854991846812","0.05283962286573952","1","299"
"144","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.20240228350968123","0.8005626520753889","0.04770880233589395","0.04987868254218849","1","299"
"140","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.19983752607047237","0.8009528583131679","0.04762362699905716","0.05072147623391305","3","297"
"141","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.20034666773499807","0.7941526849074201","0.050384227558668074","0.04553047063460404","5","295"
"142","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.20342007315863378","0.803038915645389","0.050839285232621705","0.052119710613913135","0","300"
"143","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.1997509295054211","0.804070243332259","0.05090723753798208","0.05234747040569759","5","295"
"145","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.19956994407672474","0.7994569857490592","0.04858733898600817","0.04847490461315198","0","300"
"147","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.20174629688565432","0.801979681491782","0.053617772821215916","0.05066645810674819","3","297"
"148","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.19523531347496254","0.8002296532225349","0.04910928016130355","0.04685992260727226","4","296"
"146","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.2042310073943257","0.8005647014734687","0.05185843599847463","0.04733530522917878","1","299"
"149","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.19885134122000125","0.8023530810965694","0.0495932165772372","0.04886206011703694","6","294"
"150","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.04","2000","0.20247693842050352","0.7986896588619029","0.04989069644784267","0.05242369384890933","4","296"
"152","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.20178721312246112","0.7926422192294776","0.04928094244277849","0.05101767740896541","4","296"
"151","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19745914070733517","0.802029543472333","0.049140037997696624","0.04925389776440642","2","298"
"154","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.2003664611048994","0.7968837872372483","0.04475902213703778","0.051455566898805594","5","295"
"153","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.2018549235112853","0.8020052210099134","0.04838281593687604","0.04750845697363178","4","296"
"156","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19866115644067556","0.8012528788213772","0.04495643087565954","0.04700696067508264","4","296"
"155","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19499843400716865","0.8068788658083965","0.05220076076899139","0.0538927472800535","9","291"
"157","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19876094484565415","0.7992217062219438","0.051926532144161694","0.048727181849865575","1","299"
"158","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19664203339773226","0.8012770163465955","0.049404680225593495","0.0471282108765562","3","297"
"159","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19398877879962348","0.7986115406538384","0.05185906584869223","0.049931927617618485","4","296"
"161","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19414587826729143","0.8032218384351872","0.051312783741353854","0.053553044560460415","5","295"
"162","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.1935195707091001","0.8030159038375199","0.04550910471099317","0.050915828913132455","6","294"
"163","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.2001593832348992","0.7995102371408639","0.054273707490767265","0.05010286829703297","3","297"
"160","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19825582103405967","0.7972546023973486","0.047887724684558944","0.05068629171022633","3","297"
"165","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.20622489088947726","0.8003925526482104","0.04876292563841394","0.04929540138550169","2","298"
"164","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19943024926795316","0.800488791050862","0.048002825649700806","0.05068284904120413","3","297"
"168","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.20407331094795986","0.8019030804090933","0.04908643260704828","0.05027394792306871","2","298"
"166","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19466612011924952","0.8014729353178078","0.05158884349638777","0.05086991471553527","8","292"
"167","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.1967160356833621","0.797012660429847","0.05030470995229357","0.05059549758100305","8","292"
"169","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19616383067452356","0.801387003867419","0.04674269856099581","0.047503136978132916","2","298"
"170","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19808063258423186","0.8010386685109944","0.050627751773087704","0.05184633618050628","5","295"
"171","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.1989302515620205","0.8029085804859557","0.051192017697991705","0.05517313272633029","6","294"
"172","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19681530258875457","0.8047130248319663","0.04875587476714484","0.05066885925138475","4","296"
"174","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19963445271580582","0.800750526476138","0.0484030466372861","0.0469567761075357","9","291"
"173","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.20145032069146648","0.7989295342733668","0.04887301656090075","0.04439708069696048","6","294"
"176","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19927163976280102","0.8035621719773992","0.05186225224005949","0.05086910534045111","4","296"
"177","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.20287770958952456","0.7979882007513447","0.04688361223093216","0.04760509637185852","3","297"
"178","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19675738529880435","0.7955841933899179","0.05397102846413388","0.05003255429765203","6","294"
"180","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.19946489694867348","0.7983076265204876","0.04948648971939762","0.049772272196119294","4","296"
"179","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.2031678225680049","0.7999956643388025","0.050175205597380514","0.050940142530638735","2","298"
"175","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.05","2000","0.2034705383358523","0.8027314807740247","0.05025743871296841","0.04865203447692709","2","298"
"181","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.1997707883786326","0.8006617792795403","0.047035406697729716","0.04925994216562168","8","292"
"182","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.20093639447149564","0.8031662255451937","0.05136560919889165","0.05003724617608119","4","296"
"185","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.2027509923422409","0.8004475418349061","0.0501163584729281","0.048757660362179045","2","298"
"183","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.1982680206359664","0.8006760179877551","0.0487780140821535","0.05288649350573108","2","298"
"184","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.1984075588571475","0.7990382061395356","0.05242895147700792","0.04859385546561835","10","290"
"186","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19747846970426378","0.801907573570993","0.044250842523168896","0.05320467128254972","1","299"
"187","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19920006182449754","0.802057992150588","0.05071326408358371","0.050345038062692","1","299"
"188","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.20042742857536855","0.7998129269290813","0.05056126767284871","0.04651536044592087","5","295"
"189","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19118218527023054","0.8011124083755358","0.04822514838118921","0.05026295756373079","8","292"
"190","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.2012230513663386","0.80422720970998","0.05218323519498636","0.04618782027734475","3","297"
"191","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.20263239504404557","0.7983667553889705","0.04853322419868646","0.05274911955546856","4","296"
"193","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19536496270123063","0.800398116035551","0.04977252637057254","0.04875627487809085","9","291"
"192","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.20087763232829386","0.7987332035905161","0.05046289566997292","0.047141537034027084","7","293"
"195","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.1989331391245697","0.7970602990110939","0.04536117464097699","0.04938701095611428","2","298"
"194","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19473186282110294","0.8006805693306204","0.04950520871681395","0.050086222522746665","3","297"
"196","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.1980664929403629","0.8013757154079051","0.04953010091292075","0.0509636224562085","5","295"
"197","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19938022122726168","0.7999666210937418","0.04775891488448745","0.05180729737489215","4","296"
"198","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19672741183838394","0.7994276718530825","0.0508800036533969","0.04837601871271118","5","295"
"199","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.20160591844393272","0.8008294534560461","0.05141396977680042","0.049617299774107164","11","289"
"200","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19537529582354152","0.7985826908992745","0.0517157511999292","0.04839296819044166","8","292"
"201","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19689403156992952","0.8015504608753425","0.050682914598685215","0.04975482986595367","1","299"
"202","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.20194430762067148","0.7973548794831056","0.04956630963367276","0.04663466609389407","4","296"
"206","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19857981368420677","0.8029307075561514","0.04958015825210154","0.04779387523624454","8","292"
"203","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19661449088879493","0.7928647855476819","0.05003517449247297","0.04867804865952089","5","295"
"204","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.2040243990678961","0.8020714485338755","0.0508345009893958","0.05175016620181945","3","297"
"207","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.2008880498676011","0.8006748760134857","0.049574096828152954","0.053057335248932753","2","298"
"208","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.20259151979501247","0.8008409398707388","0.05180654522983367","0.051231475973534384","7","293"
"209","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.2019347250389826","0.7973751549779039","0.049835742563265874","0.05153683599472056","4","296"
"205","0.5","true","10","false","5","0.5","KE","false","false","7.0E-5","5.0E-5","74","0.9","300","10","0.06","2000","0.19754655779623292","0.8016350737457286","0.05319098257249904","0.05046582222806305","7","293"
