"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Copenhagen timeseries batch"
"07/31/2019 13:52:15:321 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","networks","initial-pro","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","rseed","asocial-learning","mu","number-of-agents","construct-pro","pro-amount","[step]","pro-behavior","non-behavior","mean [pro-env] of turtles","mean [non-env] of turtles"
"473","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","66","234","0.20328572518244967","0.7390359546497675"
"472","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","94","206","0.2813363073844856","0.7528002375383026"
"474","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","56","244","0.19820057867251964","0.7206028962681357"
"475","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","65","235","0.19821459077450032","0.7958572735499116"
"476","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","64","236","0.20546732210353474","0.8007350026691377"
"477","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","146","154","0.7615154640203055","0.8021041135285625"
"481","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","64","236","0.20003627575870123","0.7982067411674348"
"478","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","69","231","0.20521332170484033","0.7152156088871725"
"480","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","98","202","0.32150291764674643","0.62888327777877"
"479","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.5","0.4","17885","85","215","0.23835853459326165","0.7709519482110323"
"482","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","67","233","0.19823154887483402","0.7549877038936937"
"483","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","64","236","0.20097745455158766","0.7973322917275083"
"484","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","94","206","0.36524139345320283","0.761550903870527"
"485","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","75","225","0.19982984054377972","0.8038775737851309"
"486","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","73","227","0.2761180541244554","0.7603906695159711"
"487","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","107","193","0.3811937752338496","0.6795427505472008"
"490","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","66","234","0.2271016816230194","0.7968455453171374"
"489","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","68","232","0.19374802992337428","0.7161473312867581"
"488","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","74","226","0.23992112071083493","0.8051287558419952"
"492","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","73","227","0.2014256725452656","0.7287874411827453"
"491","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","93","207","0.2829443460261133","0.647951967056157"
"495","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","62","238","0.19557673903484665","0.7999511919403682"
"494","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","65","235","0.19867433950141303","0.7852358160118244"
"496","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","48","252","0.2002005397295174","0.7790303823646463"
"493","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","63","237","0.209142025315704","0.7970870751466294"
"497","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","65","235","0.20108720020598594","0.7637021022220735"
"498","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","78","222","0.2639799603479436","0.8004288357909392"
"500","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","65","235","0.1990321383821659","0.8027077119278679"
"499","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","87","213","0.27170846711411606","0.7445046351488641"
"501","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","70","230","0.19803268560625883","0.7985268046361166"
"503","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","77","223","0.20258418881696544","0.7214690022572066"
"502","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","61","239","0.19483216021905592","0.8054235864446982"
"505","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","66","234","0.28550825245163014","0.8074124790747033"
"507","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","73","227","0.24070319358412756","0.8547805566700158"
"504","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","68","232","0.23221149955042966","0.7964940327932678"
"506","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","70","230","0.19619585756839222","0.7558227046010437"
"508","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","96","204","0.3803484906983248","0.6910023054510739"
"509","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","65","235","0.20396641379023103","0.801611501682196"
"510","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.6","0.4","17885","61","239","0.19697063766709536","0.7530729704812236"
"511","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","81","219","0.2311897938826084","0.7950358760079711"
"512","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","60","240","0.20054084162794794","0.7956085760493542"
"513","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","71","229","0.20492503816993224","0.753220033583795"
"514","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","89","211","0.28144564681300854","0.8028494102112348"
"516","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","63","237","0.20571372899266738","0.7975796476886051"
"517","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","98","202","0.22772669232865245","0.5810992382567614"
"519","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","93","207","0.29801941493271605","0.7133486860750622"
"518","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","83","217","0.268802933375069","0.7969187150548428"
"515","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","65","235","0.19722298152554021","0.8019620153295743"
"520","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","69","231","0.20458923562245093","0.8117346498621759"
"521","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","142","158","0.42625703764862344","0.5897228312783711"
"522","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","65","235","0.19607243423403425","0.7446049263214103"
"523","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","61","239","0.19563931728811582","0.7848213658551434"
"524","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","68","232","0.19673587913048285","0.7945951058899255"
"525","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","47","253","0.19422776916162965","0.7806636859702548"
"526","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","63","237","0.19764590547819505","0.7997992027721555"
"527","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","66","234","0.21542966866202368","0.7965849826763053"
"528","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","65","235","0.2013713855988438","0.8016644088745811"
"529","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","68","232","0.20181229641165246","0.8038890251681633"
"530","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","56","244","0.1970260163486286","0.7974566630038705"
"535","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","74","226","0.20233355390514898","0.753494722354135"
"531","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","75","225","0.2105032795113839","0.7858283905621056"
"534","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","59","241","0.1982054851825585","0.8016403451120566"
"533","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","70","230","0.20101642690352417","0.8081982215658908"
"532","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","74","226","0.2555053606674951","0.7477155423027243"
"536","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","63","237","0.20147216908436463","0.7203230576190974"
"537","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","65","235","0.2000829635635598","0.8050375244350754"
"538","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","70","230","0.1958702083221052","0.8005015057425435"
"539","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","100","200","0.3816779137057838","0.8028984492082956"
"540","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.7","0.4","17885","64","236","0.19779724583871","0.7701840123560347"
"543","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","61","239","0.2061523381443","0.8016402680388701"
"541","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","89","211","0.27772191883586395","0.7921292584821676"
"542","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","81","219","0.25087896254272357","0.7436684411516228"
"545","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","79","221","0.2230404977851831","0.8057393857754795"
"546","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","86","214","0.24092502253535614","0.7719597322720869"
"544","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","63","237","0.21322300052114326","0.755889159594647"
"547","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","66","234","0.2025684989789108","0.7833849303253104"
"548","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","59","241","0.23845403732384882","0.8020162222401758"
"550","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","77","223","0.19888125897652195","0.7661932258102075"
"549","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","91","209","0.26914101246686833","0.6098904104329446"
"551","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","68","232","0.1983731288096824","0.7699264921639641"
"552","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","64","236","0.20490854772289138","0.803006198786451"
"553","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","79","221","0.3090770804754333","0.8056716114254631"
"554","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","56","244","0.19567153805729684","0.7996188611906624"
"555","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","86","214","0.30620979527421444","0.761503338429751"
"556","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","80","220","0.23735491338436782","0.783962523659473"
"557","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","74","226","0.24739295444103457","0.7956334560946229"
"559","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","68","232","0.20227068130873618","0.797276946407612"
"558","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","79","221","0.22775529781718287","0.7957447288534799"
"561","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","82","218","0.20436341238872793","0.8026310672187337"
"560","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","77","223","0.21463012143538882","0.72226961986578"
"565","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","105","195","0.23371344294575194","0.5830646569350526"
"562","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","61","239","0.1991903147376362","0.7975372882667138"
"563","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","60","240","0.19807366149952696","0.802748453807141"
"564","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","58","242","0.19929806861823487","0.7986298901113817"
"566","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","62","238","0.20018181401971571","0.8039129141966329"
"568","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","77","223","0.20183556729234486","0.7987907758847043"
"567","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","62","238","0.1988720252191979","0.8030736111499406"
"569","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","2.8","0.4","17885","94","206","0.2516505473426225","0.6835773741002922"
